AUV X [m],AUV Y [m],AUV Z [m],AUV Heading [Degrees],Time Stamp [s]
1.3431088308356534,1.065997502767805,2.737766456406131,98.63713554552687,14.6
1.3317087075560383,1.075735289002979,2.7416280816334058,98.45848736148292,14.7
1.3223531466344791,1.089448692449047,2.742400801771802,98.21415887097973,14.8
1.3164216802525996,1.1011855478906936,2.7447739998233316,97.98555560896119,14.9
1.3133409019193811,1.1100145815705906,2.746787591583621,97.66101720763896,15.0
1.3143449356595966,1.1145708983102685,2.762871698235166,97.10805905652859,15.1
1.3164607902534482,1.121944706007644,2.7771847484831356,96.70979106098744,15.2
1.3200627728705066,1.1364775663503455,2.7860013316673524,96.49343978672132,15.3
1.3236121332992927,1.1569032361092535,2.7983449689906377,96.13006661138476,15.4
1.3329065423875135,1.1786580399491358,2.8094985170224733,96.14287686049185,15.5
1.3430180406048808,1.2001367435832049,2.8111752766989895,96.1767277389675,15.6
1.356105138309591,1.2118535469488734,2.8223853546225857,96.0722601475208,15.7
1.3719788200927474,1.2179990600579456,2.832698399057306,96.00077876564556,15.8
1.383469798121439,1.2241043972035395,2.8408456400225583,95.59684258254504,15.9
1.4024431416346919,1.2311027498927927,2.8513225634613097,95.64075619983251,16.0
1.4221417371626297,1.2408545112848153,2.858306524483869,95.77175609415771,16.1
1.4428869433778242,1.2505246030010169,2.863440180797485,95.81801168724432,16.2
1.4625129065085343,1.254620422291215,2.8760547822800646,95.76578103914457,16.3
1.4834653278977556,1.2543321957916476,2.883632433557645,95.85456262884472,16.4
1.4998797993506157,1.2521042873773427,2.891262324750425,95.68599772478862,16.5
1.5165485925496376,1.2466209270061954,2.9068095958529954,95.47667161932914,16.6
1.5310294613205988,1.2463724910308511,2.913516058761205,95.32111595147909,16.7
1.5446864206417128,1.2482005315413063,2.9238273141610804,94.94376733055239,16.8
1.5606873836917086,1.2480709187090206,2.9357275009955606,95.10674236321799,16.9
1.5684938898482275,1.2401522426958889,2.952683943150989,94.70009635160847,17.0
1.5770655478105795,1.2243174119797755,2.968734335873644,94.30269406456665,17.1
1.5864708224345454,1.202577100693534,2.985215981912373,93.93941629689724,17.2
1.5981358427756875,1.1793849175363131,2.9999362175306077,93.39040827658225,17.3
1.6114000347830082,1.152426891131435,3.0154441715054583,92.92311668105297,17.4
1.6270392465005112,1.1232115447142799,3.0322148705552996,92.45241159050553,17.5
1.6452483404170686,1.092828844302419,3.05000112413891,91.97271915153968,17.6
1.6657057198481333,1.0629997831071192,3.068459126590678,91.57410243727864,17.7
1.6858061662603288,1.0384567897003967,3.086575080709891,91.40879150829244,17.8
1.708793021076286,1.0239903223308602,3.106336545520276,91.20124249117626,17.9
1.7357804997860256,1.0248255207246522,3.112286626104109,91.26016612674746,18.0
1.7586022513550983,1.042332753288023,3.1120212785217563,91.28746947307984,18.1
1.775344331669833,1.0652914683834704,3.1090691797182464,91.12668530773917,18.2
1.7920092858673748,1.0938398213381169,3.1060900792873283,91.09119778589888,18.3
1.8023015131332918,1.1294436782455302,3.1047842734283835,91.16001901762029,18.4
1.8079395088423105,1.169498904236463,3.1010407708785808,91.24638449342328,18.5
1.8084788381774763,1.2124286608634045,3.096546629351838,91.35111615431639,18.6
1.8040010400915858,1.255202628944679,3.0900093697213356,91.31219847416318,18.7
1.7979082632722219,1.2933182647424577,3.08057089286401,91.41623155713555,18.8
1.7885111856441285,1.3217558580694329,3.073003832295581,91.30286220513453,18.9
1.777955144069179,1.3349414956129182,3.067116182589987,91.26903686785445,19.0
1.7748733015180804,1.3293165652228867,3.069436196059253,91.31770795497405,19.1
1.7761852959985398,1.317350359187328,3.07726793455269,91.55305346046033,19.2
1.7794186540732526,1.2955473003291809,3.0891005374265146,91.94088928603233,19.3
1.786763180536516,1.2671623472590388,3.1086121994732587,92.08064958839782,19.4
1.8018683916327671,1.2400787464357514,3.1187544511848087,92.27348084991614,19.5
1.8178090482264504,1.216199044169646,3.1360852543259945,92.32690215687572,19.6
1.8370182824496653,1.1962224554941492,3.1427404088555217,92.44419334696215,19.7
1.85758123154914,1.1800656772702387,3.149132394279764,92.43647277841325,19.8
1.8830989617929663,1.1715990826954434,3.1487902402923944,92.75397260795981,19.9
1.9036716647441185,1.1702675939501264,3.1516982988151327,92.69163123932198,20.0
1.91887960378153,1.1756432189483577,3.152980059852503,92.61441458585821,20.1
1.9353512588408417,1.1855053744075759,3.1567866567007377,92.65240023812483,20.2
1.9467146384820377,1.2044333793378654,3.1525528448451814,92.51421906407055,20.3
1.9594096160401377,1.2297956252528706,3.140466973100967,92.66348981232832,20.4
1.9651848138146686,1.2536016645241748,3.139551371776983,92.74991611651109,20.5
1.9716012389121254,1.274270504994488,3.1284177680474445,93.00282686691908,20.6
1.976161945564953,1.291569726428158,3.128867448461342,93.29956412138418,20.7
1.9785545929031934,1.3073205103605332,3.130008274010639,93.62760207547049,20.8
1.9774691691714288,1.319226883658611,3.1325934292099484,93.82150516066866,20.9
1.978946084271028,1.3316747564932299,3.1366382154094437,94.33305210301731,21.0
1.980775499179312,1.3445934147106011,3.140332985293349,94.8491939779048,21.1
1.9815474533074826,1.3567619876776733,3.1384940063481825,95.3592220380267,21.2
1.9838257021149286,1.365061675013456,3.1403005982000147,95.99292461611046,21.3
1.9855265879186934,1.368671851465915,3.137775128228925,96.51035749358314,21.4
1.9891232339514442,1.3698128823583928,3.1350035215858094,97.08293165308798,21.5
1.9944178222238247,1.3689819215107355,3.1337673776082533,97.67597076766972,21.6
2.0012571970861917,1.3672207231793039,3.1304859344176137,98.32308676338074,21.7
2.0065872194041496,1.3627615485442521,3.1259615224491872,98.74130094296615,21.8
2.0145607942902526,1.3596855375068257,3.121937657375958,99.31073222601724,21.9
2.0219109009799876,1.3556771324316936,3.116834890008043,99.79475973114292,22.0
2.0294297689008216,1.3483838411077425,3.111569880802528,100.23349239192865,22.1
2.036323427306249,1.3330623083239341,3.1120083878582094,100.31490118593267,22.2
2.0440990202744453,1.3130806909583135,3.118500256895185,100.41409346654955,22.3
2.0520721003372993,1.2907703664085757,3.1272688798858708,100.40738768939966,22.4
2.0601084926433417,1.2671182514262056,3.1303033893813828,100.25939936746636,22.5
2.0675374866904837,1.241644615374606,3.1338012453828084,100.00606686906937,22.6
2.0757469123477748,1.2120944075572728,3.1475265220753554,99.69199545137614,22.7
2.0885606381704442,1.187973666150031,3.154651027337876,99.84744123128318,22.8
2.093402682815649,1.166966158356346,3.165013420852768,99.5637940531257,22.9
2.100606577968227,1.151214623608472,3.180339252422878,99.519929653558,23.0
2.1030088436505507,1.145990905453059,3.1813479662525923,99.47190369228352,23.1
2.1041659150272025,1.1524868120115095,3.175041404187232,99.71994785951371,23.2
2.1030906569842998,1.1682501456026315,3.162925364578362,99.92642808854774,23.3
2.0997867422397953,1.1901676365148222,3.1534668303911824,100.23986688144602,23.4
2.0942922941152764,1.2191789278308052,3.148697068254493,100.62803138801486,23.5
2.0854874166287467,1.2536381577480047,3.146340575051625,100.9418256280628,23.6
2.074909447071801,1.2972460956063163,3.137957911342326,101.21982120301048,23.7
2.060729295480467,1.3415455666496308,3.1361826922094145,101.16323935398079,23.8
2.0516443275745297,1.3840104155600164,3.1315700712317707,101.32047487374763,23.9
2.039942118484383,1.422977801609821,3.124671131258716,101.31402997963043,24.0
